v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,p10_multiplier,p90_multiplier,mean_rank,p10_rank,p90_rank,expected_regret,p90_regret,prob_best_response,label,group
32,98313.13124720127,23298.521889521035,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,126128.68773510854,0.3316734693877551,0.05210261236966378,0.2632653061224489,0.3938775510204081,35.81,32.0,40.0,108515.66092090812,137234.39050091463,0.0,Just-above weight = 20%,just_above_weight
33,110706.37813588727,23818.03808488227,79730.0605587257,94045.10172382646,108360.14288892725,129832.70463657839,144147.74580167918,0.36657632653061223,0.05432969747435692,0.29591836734693877,0.4428571428571429,33.6722,29.0,38.0,96122.41403222212,125251.11204958221,0.0,Just-above weight = 20%,just_above_weight
34,129446.24982492275,24077.048318479217,98212.52179911066,112244.4765256537,126276.43125219666,147324.36334201123,161356.31806855422,0.41758040816326536,0.05602849696779135,0.3448979591836735,0.49183673469387756,30.5482,26.0,35.0,77382.54234318664,105979.61529385613,0.0,Just-above weight = 20%,just_above_weight
35,148502.99141122188,23929.836653373903,115875.24481114664,129626.56044315881,150253.53389117704,164004.8495231892,177756.1651552014,0.47135346938775513,0.05682237556351707,0.3938775510204081,0.5408163265306123,27.2546,23.0,32.0,58325.80075688748,85848.91286200733,0.0002,Just-above weight = 20%,just_above_weight
36,163227.33891179145,23410.81021426995,132696.0505395901,146166.72707707138,166372.74188329332,179843.41842077463,193314.0949582559,0.5168653061224491,0.05674804952182449,0.4428571428571429,0.5897959183673469,24.467,20.0,29.0,43601.45325631795,69047.47474199565,0.0024,Just-above weight = 20%,just_above_weight
37,169306.79555270405,22624.96453946736,142079.92026296572,155269.95770591617,168459.99514886664,181650.03259181706,201435.0887562427,0.5429126530612244,0.05601002692406945,0.47551020408163264,0.6224489795918368,22.8716,18.0,27.0,37521.996615405355,61025.88409403126,0.005,Just-above weight = 20%,just_above_weight
38,175015.97697229258,22179.006062102835,144447.81262306988,163811.91014569928,176721.30849411883,189630.70684253838,202540.105190958,0.5691559183673469,0.05609962782911842,0.49183673469387756,0.6387755102040817,21.2642,17.0,26.0,31812.815195816784,53318.687063812235,0.0066,Just-above weight = 20%,just_above_weight
39,179838.96475052257,21568.299853121665,152920.21630519303,165553.38152263698,178186.54674008087,197136.29456624683,209769.45978369072,0.5940669387755102,0.05574778794467722,0.5244897959183673,0.6714285714285715,19.7384,15.0,24.0,26989.827417586832,47041.91286186015,0.0112,Just-above weight = 20%,just_above_weight
40,187019.3262992859,20426.266154630724,160867.43844605787,173225.96963703563,185584.50082801338,197943.03201899113,210301.56320996888,0.62624,0.05396920629385186,0.5571428571428572,0.6877551020408164,17.7678,14.0,22.0,19809.465868823485,37024.09969297086,0.0282,Just-above weight = 20%,just_above_weight
41,198228.6239431133,19032.36375229396,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.6707624489795919,0.05142918136340613,0.6061224489795918,0.736734693877551,15.0408,11.0,19.0,8600.168224996058,20758.910245039442,0.2192,Just-above weight = 20%,just_above_weight
42,199713.95461185297,17978.975383601726,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6904685714285715,0.04971254997807678,0.6224489795918368,0.753061224489796,13.8338,10.0,18.0,7114.83755625643,16725.665747850726,0.178,Just-above weight = 20%,just_above_weight
43,200038.4621775254,17027.136127215188,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7078269387755103,0.04820164680297707,0.6387755102040817,0.7693877551020408,12.7706,9.0,17.0,6790.3299905839785,15121.96552702415,0.1492,Just-above weight = 20%,just_above_weight
44,199290.2424071319,16173.624486114222,176026.8033430536,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7225273469387755,0.046876628132324384,0.6551020408163265,0.7857142857142857,11.8702,8.0,16.0,7538.549760977462,15256.22244786963,0.1094,Just-above weight = 20%,just_above_weight
45,197672.53293304643,15377.569543135094,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,214636.78169189295,0.7353469387755102,0.045656450295232284,0.6714285714285715,0.7857142857142857,11.085,8.0,15.0,9156.259235062966,17495.185287602595,0.0672,Just-above weight = 20%,just_above_weight
46,199505.15731570745,14144.245354632742,181358.09866000144,192087.74961234932,197452.5750885233,208182.22604087117,218911.87699321908,0.7593077551020408,0.04304454185790307,0.7040816326530612,0.8183673469387756,9.6174,6.0,13.0,7323.634852401954,17914.312277928722,0.2022,Just-above weight = 20%,just_above_weight
47,194682.95711232114,13608.007889295874,175574.14619350142,186035.5558720406,196496.96555057983,201727.6703898494,212189.0800683886,0.7637257142857142,0.04247449707127474,0.7040816326530612,0.8183673469387756,9.3468,6.0,13.0,12145.835055788264,22537.746870415518,0.012,Just-above weight = 20%,just_above_weight
48,189761.26224795083,13118.37241851877,174924.6463676626,180022.08877826118,190216.97359945838,200411.85842065557,205509.30083125414,0.7679281632653061,0.04201666083141197,0.7204081632653061,0.8183673469387756,9.0894,6.0,12.0,17067.529920158533,28273.01993589275,0.0042,Just-above weight = 20%,just_above_weight
