model,scenario,scenario_label,proxy_kind,day,day_label,product,product_label,P_d,drawdown,fill_count,maker_share,aggressive_fill_share,avg_fill_size,avg_position,avg_abs_position,max_abs_position,pct_time_abs_ge_60,pct_time_abs_ge_70,pct_time_at_limit,final_position,time_to_50,time_to_70,time_to_80
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79952.5,-1360.0,310.0,0.34838709677419355,0.6516129032258065,6.125806451612903,75.01692199859818,75.01692199859818,80.0,0.964353659757685,0.8756383298287774,0.4764193451486933,79.0,5300.0,17400.0,23100.0
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,107895.5,-1523.0,1065.0,0.523943661971831,0.476056338028169,6.581220657276996,,,,,,,,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,80023.0,-1440.0,342.0,0.31871345029239767,0.6812865497076024,6.204678362573099,74.6564816670006,74.6564816670006,80.0,0.9826688038469245,0.8054498096573833,0.45491885393708675,80.0,1900.0,5100.0,9900.0
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107710.0,-1962.5,1095.0,0.5095890410958904,0.4904109589041096,6.526027397260274,,,,,,,,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,81072.5,-1680.0,356.0,0.33707865168539325,0.6629213483146067,6.23876404494382,73.55629006410257,73.55629006410257,80.0,0.9435096153846154,0.7957732371794872,0.3770032051282051,75.0,5100.0,23100.0,38400.0
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108695.5,-1686.0,1110.0,0.5117117117117117,0.4882882882882883,6.6702702702702705,,,,,,,,,,
model_G4,baseline,Baseline,baseline,-1,día -1,ASH_COATED_OSMIUM,ASH,22612.0,-1120.0,750.0,0.6,0.4,5.497333333333334,18.429444166249375,21.801702553830747,61.0,0.0012018027040560841,0.0,0.0,11.0,,,
model_G4,baseline,Baseline,baseline,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78298.0,-1360.0,337.0,0.33827893175074186,0.6617210682492581,5.032640949554896,74.77150295384,74.77150295384,80.0,0.9606488434965456,0.8354861319715631,0.4329628517072194,80.0,5700.0,17400.0,17400.0
model_G4,baseline,Baseline,baseline,-1,día -1,TOTAL,TOTAL,100910.0,-1432.0,1087.0,0.5188592456301748,0.48114075436982523,5.3532658693652255,,,,,,,,,,
model_G4,baseline,Baseline,baseline,0,día 0,ASH_COATED_OSMIUM,ASH,22958.0,-1233.0,756.0,0.5952380952380952,0.40476190476190477,5.4563492063492065,9.513721955128204,26.17998798076923,80.0,0.04657451923076923,0.02283653846153846,0.0028044871794871795,-25.0,,,
model_G4,baseline,Baseline,baseline,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,77992.0,-1440.0,372.0,0.31989247311827956,0.6801075268817204,5.188172043010753,73.33891003806852,73.33891003806852,80.0,0.952213985173312,0.7230014025245441,0.379783610498898,80.0,2700.0,9900.0,12600.0
model_G4,baseline,Baseline,baseline,0,día 0,TOTAL,TOTAL,100950.0,-1981.0,1128.0,0.5044326241134752,0.49556737588652483,5.36790780141844,,,,,,,,,,
model_G4,baseline,Baseline,baseline,1,día 1,ASH_COATED_OSMIUM,ASH,22345.0,-1140.0,755.0,0.5933774834437087,0.4066225165562914,5.537748344370861,15.457907396271798,19.722489476849066,65.0,0.002305071156544398,0.0,0.0,39.0,,,
model_G4,baseline,Baseline,baseline,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,78858.0,-1680.0,379.0,0.33773087071240104,0.662269129287599,5.065963060686016,73.05629006410257,73.05629006410257,80.0,0.9381009615384616,0.7526041666666666,0.3053886217948718,76.0,5100.0,23100.0,42000.0
model_G4,baseline,Baseline,baseline,1,día 1,TOTAL,TOTAL,101203.0,-1689.0,1134.0,0.5079365079365079,0.49206349206349204,5.380070546737214,,,,,,,,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79295.0,-1360.0,319.0,0.3542319749216301,0.64576802507837,5.830721003134796,74.71112446180034,74.71112446180034,80.0,0.9694602983879043,0.828477020126164,0.4380694903374387,80.0,5700.0,17400.0,17400.0
model_G4,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,102648.0,-1414.0,1070.0,0.5261682242990654,0.4738317757009346,6.013084112149532,,,,,,,,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,78897.0,-1440.0,353.0,0.3342776203966006,0.6657223796033994,5.881019830028329,73.53275896613906,73.53275896613906,80.0,0.9609296734121419,0.741634942897215,0.4063313965137247,80.0,1900.0,5100.0,9900.0
model_G4,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102282.0,-2004.0,1098.0,0.5154826958105647,0.48451730418943534,5.969945355191257,,,,,,,,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79773.5,-1680.0,366.0,0.33879781420765026,0.6612021857923497,5.784153005464481,73.0254407051282,73.0254407051282,80.0,0.9460136217948718,0.7585136217948718,0.3233173076923077,75.0,5100.0,23100.0,38400.0
model_G4,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,102965.5,-1686.0,1119.0,0.5111706881143878,0.48882931188561213,6.029490616621984,,,,,,,,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79448.0,-1360.0,312.0,0.358974358974359,0.6410256410256411,6.128205128205129,74.58085511164514,74.5856613597677,80.0,0.9688595173725844,0.7944327625913687,0.4591969560428557,80.0,5700.0,12600.0,17400.0
model_G4,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,103503.0,-1448.0,1057.0,0.5307473982970672,0.4692526017029328,6.452223273415326,,,,,,,,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79425.0,-1440.0,349.0,0.32951289398280803,0.670487106017192,6.361031518624642,73.4217591664997,73.4217591664997,80.0,0.9481065918653576,0.754357844119415,0.4032258064516129,80.0,2700.0,5700.0,9900.0
model_G4,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103201.0,-1935.0,1089.0,0.5160697887970616,0.4839302112029385,6.434343434343434,,,,,,,,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79813.0,-1680.0,354.0,0.3361581920903955,0.6638418079096046,6.2259887005649714,72.88912259615384,72.88912259615384,80.0,0.9310897435897436,0.7292668269230769,0.3483573717948718,74.0,2700.0,23100.0,38400.0
model_G4,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,103726.0,-1684.0,1111.0,0.5103510351035103,0.4896489648964896,6.5094509450945095,,,,,,,,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79775.0,-1360.0,311.0,0.36012861736334406,0.639871382636656,6.045016077170418,74.96605587263443,74.96605587263443,80.0,0.9740662861720236,0.850305397016121,0.47021127465705415,80.0,5300.0,12600.0,17400.0
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,107718.0,-1449.0,1066.0,0.5272045028142589,0.4727954971857411,6.557223264540338,,,,,,,,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79902.0,-1440.0,355.0,0.3267605633802817,0.6732394366197183,6.219718309859155,73.67170907633741,73.67170907633741,80.0,0.9652374273692647,0.7449408936084952,0.3972149869765578,80.0,1900.0,5100.0,9900.0
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107589.0,-1974.0,1108.0,0.509927797833935,0.490072202166065,6.527075812274369,,,,,,,,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80789.5,-1680.0,361.0,0.33518005540166207,0.6648199445983379,6.130193905817174,73.22115384615384,73.22115384615384,80.0,0.9460136217948718,0.7735376602564102,0.351161858974359,75.0,5100.0,17400.0,23100.0
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108412.5,-1686.0,1115.0,0.5103139013452915,0.4896860986547085,6.633183856502242,,,,,,,,,,
model_G2,baseline,Baseline,baseline,-1,día -1,ASH_COATED_OSMIUM,ASH,22612.0,-1120.0,750.0,0.6,0.4,5.497333333333334,18.429444166249375,21.801702553830747,61.0,0.0012018027040560841,0.0,0.0,11.0,,,
model_G2,baseline,Baseline,baseline,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,77963.0,-1360.0,359.0,0.3286908077994429,0.6713091922005571,5.091922005571031,73.88084509862821,73.88084509862821,80.0,0.9406228096525483,0.7762090717933313,0.407129268048463,78.0,5700.0,17400.0,23100.0
model_G2,baseline,Baseline,baseline,-1,día -1,TOTAL,TOTAL,100575.0,-1523.0,1109.0,0.5121731289449954,0.4878268710550045,5.36609558160505,,,,,,,,,,
model_G2,baseline,Baseline,baseline,0,día 0,ASH_COATED_OSMIUM,ASH,22958.0,-1233.0,756.0,0.5952380952380952,0.40476190476190477,5.4563492063492065,9.513721955128204,26.17998798076923,80.0,0.04657451923076923,0.02283653846153846,0.0028044871794871795,-25.0,,,
model_G2,baseline,Baseline,baseline,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,77790.0,-1440.0,390.0,0.31794871794871793,0.6820512820512821,5.266666666666667,72.7169905830495,72.7169905830495,80.0,0.9397916249248648,0.7027649769585254,0.3485273492286115,80.0,2700.0,9900.0,12600.0
model_G2,baseline,Baseline,baseline,0,día 0,TOTAL,TOTAL,100748.0,-1981.0,1146.0,0.5008726003490401,0.49912739965095987,5.391797556719022,,,,,,,,,,
model_G2,baseline,Baseline,baseline,1,día 1,ASH_COATED_OSMIUM,ASH,22345.0,-1140.0,755.0,0.5933774834437087,0.4066225165562914,5.537748344370861,15.457907396271798,19.722489476849066,65.0,0.002305071156544398,0.0,0.0,39.0,,,
model_G2,baseline,Baseline,baseline,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,78635.0,-1680.0,400.0,0.34,0.66,5.185,72.17948717948718,72.17948717948718,80.0,0.9180689102564102,0.6875,0.28114983974358976,76.0,5100.0,23100.0,38600.0
model_G2,baseline,Baseline,baseline,1,día 1,TOTAL,TOTAL,100980.0,-1689.0,1155.0,0.5056277056277056,0.49437229437229435,5.415584415584416,,,,,,,,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79041.5,-1360.0,335.0,0.3402985074626866,0.6597014925373135,5.943283582089553,74.05276859917893,74.05276859917893,80.0,0.949634524882347,0.8060478622208872,0.4263542605387003,77.0,5700.0,17400.0,23100.0
model_G2,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,102394.5,-1504.0,1086.0,0.5193370165745856,0.48066298342541436,6.0451197053407,,,,,,,,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,78795.0,-1440.0,366.0,0.32786885245901637,0.6721311475409836,6.092896174863388,72.58926066920456,72.58926066920456,80.0,0.9234622320176318,0.7056702063714686,0.3800841514726508,80.0,4800.0,9900.0,12600.0
model_G2,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102180.0,-1958.0,1111.0,0.5112511251125113,0.48874887488748875,6.038703870387039,,,,,,,,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79707.5,-1680.0,379.0,0.34300791556728233,0.6569920844327177,5.928759894459103,72.42648237179488,72.42648237179488,80.0,0.9205729166666666,0.7201522435897436,0.3297275641025641,75.0,5100.0,17400.0,23100.0
model_G2,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,102899.5,-1686.0,1132.0,0.5106007067137809,0.48939929328621906,6.0750883392226145,,,,,,,,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79300.5,-1360.0,337.0,0.34124629080118696,0.658753709198813,6.264094955489615,73.67157304495845,73.676379293081,80.0,0.949634524882347,0.742264944427756,0.399919895864624,77.0,5700.0,17400.0,23100.0
model_G2,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,103355.5,-1448.0,1082.0,0.5212569316081331,0.4787430683918669,6.487060998151571,,,,,,,,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79305.0,-1440.0,367.0,0.32697547683923706,0.6730245231607629,6.512261580381471,72.6692045682228,72.6692045682228,80.0,0.9176517731917452,0.7309156481667001,0.37928270887597676,80.0,2700.0,5700.0,9900.0
model_G2,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103081.0,-1935.0,1107.0,0.5121951219512195,0.4878048780487805,6.4832881662149955,,,,,,,,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79953.0,-1680.0,376.0,0.3484042553191489,0.651595744680851,6.324468085106383,72.17538060897436,72.17538060897436,80.0,0.9219751602564102,0.6891025641025641,0.32642227564102566,74.0,2700.0,17400.0,23100.0
model_G2,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,103866.0,-1684.0,1133.0,0.5110326566637247,0.4889673433362754,6.536628420123566,,,,,,,,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,80065.0,-1360.0,336.0,0.3482142857142857,0.6517857142857143,6.2976190476190474,74.20136177030139,74.20136177030139,80.0,0.949334134374687,0.8308801441874437,0.4413737859216982,78.0,5700.0,17400.0,23100.0
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,108008.0,-1523.0,1091.0,0.5197066911090742,0.48029330889092575,6.623281393217232,,,,,,,,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79921.0,-1440.0,369.0,0.31978319783197834,0.6802168021680217,6.5257452574525745,72.82588659587257,72.82588659587257,80.0,0.9502103786816269,0.6999599278701663,0.3890002003606492,80.0,4800.0,9900.0,12600.0
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107608.0,-1962.5,1122.0,0.5053475935828877,0.4946524064171123,6.623885918003565,,,,,,,,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80792.5,-1680.0,376.0,0.34574468085106386,0.6542553191489362,6.289893617021277,72.34835737179488,72.34835737179488,80.0,0.9239783653846154,0.7278645833333334,0.32532051282051283,75.0,5100.0,23100.0,38600.0
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108415.5,-1686.0,1130.0,0.511504424778761,0.48849557522123893,6.679646017699115,,,,,,,,,,
model_F3,baseline,Baseline,baseline,-1,día -1,ASH_COATED_OSMIUM,ASH,22612.0,-1120.0,750.0,0.6,0.4,5.497333333333334,18.429444166249375,21.801702553830747,61.0,0.0012018027040560841,0.0,0.0,11.0,,,
model_F3,baseline,Baseline,baseline,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,77661.5,-1360.0,316.0,0.2626582278481013,0.7373417721518988,5.079113924050633,74.81195554220487,74.81195554220487,80.0,0.9446280164213477,0.8299789726644639,0.46610593771903475,79.0,5700.0,23100.0,25500.0
model_F3,baseline,Baseline,baseline,-1,día -1,TOTAL,TOTAL,100273.5,-1523.0,1066.0,0.5,0.5,5.373358348968105,,,,,,,,,,
model_F3,baseline,Baseline,baseline,0,día 0,ASH_COATED_OSMIUM,ASH,22958.0,-1233.0,756.0,0.5952380952380952,0.40476190476190477,5.4563492063492065,9.513721955128204,26.17998798076923,80.0,0.04657451923076923,0.02283653846153846,0.0028044871794871795,-25.0,,,
model_F3,baseline,Baseline,baseline,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,77820.0,-1440.0,342.0,0.27485380116959063,0.7251461988304093,5.187134502923977,74.33249849729513,74.33249849729513,80.0,0.9698457223001402,0.7521538769785614,0.43147665798437185,80.0,2700.0,9900.0,12600.0
model_F3,baseline,Baseline,baseline,0,día 0,TOTAL,TOTAL,100778.0,-1981.0,1098.0,0.49544626593806923,0.5045537340619308,5.372495446265938,,,,,,,,,,
model_F3,baseline,Baseline,baseline,1,día 1,ASH_COATED_OSMIUM,ASH,22345.0,-1140.0,755.0,0.5933774834437087,0.4066225165562914,5.537748344370861,15.457907396271798,19.722489476849066,65.0,0.002305071156544398,0.0,0.0,39.0,,,
model_F3,baseline,Baseline,baseline,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,78544.0,-1680.0,352.0,0.29829545454545453,0.7017045454545454,5.176136363636363,73.50731169871794,73.50731169871794,80.0,0.9434094551282052,0.7662259615384616,0.3609775641025641,76.0,5100.0,23100.0,42000.0
model_F3,baseline,Baseline,baseline,1,día 1,TOTAL,TOTAL,100889.0,-1689.0,1107.0,0.4995483288166215,0.5004516711833785,5.4227642276422765,,,,,,,,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78300.5,-1360.0,291.0,0.281786941580756,0.718213058419244,5.920962199312715,74.69350155201762,74.69350155201762,80.0,0.9473315309902873,0.8394913387403625,0.48663262240913185,79.0,5300.0,17400.0,23100.0
model_F3,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,101653.5,-1504.0,1042.0,0.510556621880998,0.4894433781190019,6.043186180422265,,,,,,,,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,78907.0,-1440.0,326.0,0.30368098159509205,0.696319018404908,5.92638036809816,74.34391905429774,74.34391905429774,80.0,0.9687437387297135,0.7728912041675015,0.4557202965337608,80.0,1900.0,5100.0,9900.0
model_F3,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102292.0,-1958.0,1071.0,0.5107376283846872,0.4892623716153128,5.985994397759104,,,,,,,,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79404.5,-1680.0,332.0,0.29819277108433734,0.7018072289156626,5.97289156626506,73.69811698717949,73.69811698717949,80.0,0.9456129807692307,0.7927684294871795,0.39403044871794873,75.0,5100.0,17400.0,23100.0
model_F3,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,102596.5,-1686.0,1085.0,0.504147465437788,0.49585253456221196,6.094930875576037,,,,,,,,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78418.0,-1360.0,273.0,0.2600732600732601,0.73992673992674,6.315018315018315,74.82957845198759,74.82957845198759,80.0,0.9540402523280265,0.8098528086512466,0.4948432962851707,78.0,5700.0,17400.0,23100.0
model_F3,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,102473.0,-1448.0,1018.0,0.5108055009823183,0.48919449901768175,6.514734774066798,,,,,,,,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,
