model,scenario,scenario_label,proxy_kind,day,day_label,product,product_label,P1_d,drawdown,fill_count,maker_share,aggressive_fill_share,avg_fill_size,avg_position,avg_abs_position,max_abs_position,pct_time_abs_ge_60,pct_time_abs_ge_70,pct_time_at_limit,final_position,time_to_50,time_to_70,time_to_80,P0_d,drawdown_P0,fill_count_P0,maker_share_P0,avg_fill_size_P0,avg_abs_position_P0,pct_time_abs_ge_70_P0,pct_time_at_limit_P0,time_to_50_P0,time_to_70_P0,time_to_80_P0,Delta_d,fill_count_change,maker_share_change,avg_fill_size_change,avg_abs_position_change,pct_time_abs_ge_70_change,pct_time_at_limit_change,time_to_70_change,time_to_80_change
model_G1,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,741.0,1.0,-0.000798934753661773,0.593212605415002,0.8720080120180249,0.0,0.0,,
model_G1,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79232.0,-1360.0,320.0,0.34375,0.65625,5.68125,74.9294082306999,74.9294082306999,80.0,0.9562431160508661,0.8615199759687594,0.45459096825873635,78.0,5300.0,17400.0,23100.0,78433.0,-1360.0,342.0,0.3304093567251462,4.964912280701754,74.88635225793531,0.850105136677681,0.4505857614899369,5700.0,17400.0,23100.0,799.0,-22.0,0.013340643274853792,0.7163377192982461,0.04305597276459139,0.011414839291078449,0.004005206768799452,0.0,0.0
model_G1,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,102585.0,-1504.0,1071.0,0.5228758169934641,0.477124183006536,5.968253968253968,,,,,,,,,,,101045.0,-1523.0,1092.0,0.5155677655677655,5.33058608058608,,,,,,,1540.0,-21.0,0.00730805142569857,0.6376678876678881,,,,,
model_G1,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,427.0,-11.0,0.006104186641099352,0.5557313305635452,2.022135416666668,0.002904647435897436,0.00891426282051282,,
model_G1,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79002.0,-1440.0,341.0,0.31085043988269795,0.6891495601173021,5.8885630498533725,74.34381887397315,74.34381887397315,80.0,0.9773592466439591,0.7791023842917251,0.44710478861951514,80.0,1900.0,5100.0,9900.0,78199.0,-1440.0,361.0,0.296398891966759,5.10803324099723,74.23291925465838,0.7701863354037267,0.40412742937287116,2700.0,9900.0,12600.0,803.0,-20.0,0.014451547915938945,0.7805298088561425,0.11089961931476466,0.008916048887998351,0.042977359246643976,-4800.0,-2700.0
model_G1,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102387.0,-1981.0,1086.0,0.5101289134438306,0.48987108655616945,5.97329650092081,,,,,,,,,,,101157.0,-1981.0,1117.0,0.4986571172784244,5.343777976723366,,,,,,,1230.0,-31.0,0.011471796165406223,0.6295185241974437,,,,,
model_G1,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,847.0,-2.0,0.0015760358125994633,0.6109900354432156,1.0571256764882762,0.0,0.0,,
model_G1,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79905.5,-1680.0,357.0,0.33613445378151263,0.6638655462184874,5.784313725490196,73.28245192307692,73.28245192307692,80.0,0.9427083333333334,0.7801482371794872,0.34064503205128205,75.0,5100.0,23100.0,38400.0,79121.0,-1680.0,380.0,0.3394736842105263,5.042105263157895,73.41336137820512,0.7682291666666666,0.3251201923076923,5100.0,23100.0,42000.0,784.5,-23.0,-0.0033392304290136843,0.7422084623323011,-0.1309094551282044,0.011919070512820595,0.015524839743589758,0.0,-3600.0
model_G1,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,103097.5,-1686.0,1110.0,0.5117117117117117,0.4882882882882883,6.031531531531532,,,,,,,,,,,101466.0,-1689.0,1135.0,0.5083700440528635,5.371806167400881,,,,,,,1631.5,-25.0,0.0033416676588482463,0.6597253641306509,,,,,
model_G1,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,1443.0,-5.0,0.0026845637583893245,1.0905861297539143,0.4511767651477214,0.0,0.0,,
model_G1,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79185.5,-1360.0,308.0,0.3409090909090909,0.6590909090909091,6.035714285714286,74.67137278462,74.67137278462,80.0,0.9632522278962652,0.8198658255732452,0.46530489636527483,77.0,5700.0,17400.0,23100.0,78433.0,-1360.0,342.0,0.3304093567251462,4.964912280701754,74.88635225793531,0.850105136677681,0.4505857614899369,5700.0,17400.0,23100.0,752.5,-34.0,0.010499734183944676,1.0708020050125313,-0.2149794733153101,-0.030239311104435784,0.014719134875337936,0.0,0.0
model_G1,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,103240.5,-1448.0,1053.0,0.5261158594491928,0.47388414055080724,6.426400759734093,,,,,,,,,,,101045.0,-1523.0,1092.0,0.5155677655677655,5.33058608058608,,,,,,,2195.5,-39.0,0.0105480938814273,1.0958146791480123,,,,,
model_G1,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,818.0,-16.0,0.008815958815958869,1.0125697125697126,3.4281850961538467,0.011418269230769235,0.01001602564102564,,
model_G1,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79449.0,-1440.0,340.0,0.31470588235294117,0.6852941176470588,6.376470588235295,73.95071128030455,73.95071128030455,80.0,0.9596273291925466,0.7756962532558606,0.42626728110599077,80.0,2700.0,5700.0,9900.0,78199.0,-1440.0,361.0,0.296398891966759,5.10803324099723,74.23291925465838,0.7701863354037267,0.40412742937287116,2700.0,9900.0,12600.0,1250.0,-21.0,0.018306990386182165,1.2684373472380646,-0.28220797435383815,0.005509917852133839,0.02213985173311961,-4200.0,-2700.0
model_G1,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103225.0,-1935.0,1080.0,0.512962962962963,0.48703703703703705,6.439814814814815,,,,,,,,,,,101157.0,-1981.0,1117.0,0.4986571172784244,5.343777976723366,,,,,,,2068.0,-37.0,0.014305845684538576,1.0960368380914485,,,,,
model_G1,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,1568.0,2.0,-0.0015677080143823297,1.1042595816529168,3.924133092804169,0.0,0.0,,
model_G1,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80145.0,-1680.0,341.0,0.33724340175953077,0.6627565982404692,6.146627565982405,73.35677083333333,73.35677083333333,80.0,0.9312900641025641,0.7675280448717948,0.36548477564102566,74.0,2700.0,23100.0,38400.0,79121.0,-1680.0,380.0,0.3394736842105263,5.042105263157895,73.41336137820512,0.7682291666666666,0.3251201923076923,5100.0,23100.0,42000.0,1024.0,-39.0,-0.0022302824509955466,1.1045223028245097,-0.0565905448717956,-0.0007011217948718063,0.04036458333333337,0.0,-3600.0
model_G1,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,104058.0,-1684.0,1098.0,0.5127504553734062,0.4872495446265938,6.48816029143898,,,,,,,,,,,101466.0,-1689.0,1135.0,0.5083700440528635,5.371806167400881,,,,,,,2592.0,-37.0,0.0043804113205427875,1.1163541240380992,,,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,5331.0,5.0,-0.003973509933774766,1.270878587196468,-0.04436654982473698,0.0,0.0,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79952.5,-1360.0,310.0,0.34838709677419355,0.6516129032258065,6.125806451612903,75.01692199859818,75.01692199859818,80.0,0.964353659757685,0.8756383298287774,0.4764193451486933,79.0,5300.0,17400.0,23100.0,78433.0,-1360.0,342.0,0.3304093567251462,4.964912280701754,74.88635225793531,0.850105136677681,0.4505857614899369,5700.0,17400.0,23100.0,1519.5,-32.0,0.01797774004904734,1.160894170911149,0.13056974066286386,0.025533193151096478,0.025833583658756376,0.0,0.0
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,107895.5,-1523.0,1065.0,0.523943661971831,0.476056338028169,6.581220657276996,,,,,,,,,,,101045.0,-1523.0,1092.0,0.5155677655677655,5.33058608058608,,,,,,,6850.5,-27.0,0.008375896404065442,1.2506345766909153,,,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,4729.0,-3.0,0.001043445266552867,1.2156295453108203,1.98016826923077,0.001903044871794872,0.005709134615384614,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,80023.0,-1440.0,342.0,0.31871345029239767,0.6812865497076024,6.204678362573099,74.6564816670006,74.6564816670006,80.0,0.9826688038469245,0.8054498096573833,0.45491885393708675,80.0,1900.0,5100.0,9900.0,78199.0,-1440.0,361.0,0.296398891966759,5.10803324099723,74.23291925465838,0.7701863354037267,0.40412742937287116,2700.0,9900.0,12600.0,1824.0,-19.0,0.022314558325638667,1.096645121575869,0.42356241234222125,0.03526347425365661,0.05079142456421559,-4800.0,-2700.0
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107710.0,-1962.5,1095.0,0.5095890410958904,0.4904109589041096,6.526027397260274,,,,,,,,,,,101157.0,-1981.0,1117.0,0.4986571172784244,5.343777976723366,,,,,,,6553.0,-22.0,0.01093192381746605,1.1822494205369072,,,,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,5278.0,-1.0,0.0007869727897130696,1.3362569606689263,1.5399879735417947,0.0,0.0,,
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,81072.5,-1680.0,356.0,0.33707865168539325,0.6629213483146067,6.23876404494382,73.55629006410257,73.55629006410257,80.0,0.9435096153846154,0.7957732371794872,0.3770032051282051,75.0,5100.0,23100.0,38400.0,79121.0,-1680.0,380.0,0.3394736842105263,5.042105263157895,73.41336137820512,0.7682291666666666,0.3251201923076923,5100.0,23100.0,42000.0,1951.5,-24.0,-0.0023950325251330673,1.196658781785925,0.142928685897445,0.027544070512820595,0.05188301282051283,0.0,-3600.0
model_G1,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108695.5,-1686.0,1110.0,0.5117117117117117,0.4882882882882883,6.6702702702702705,,,,,,,,,,,101466.0,-1689.0,1135.0,0.5083700440528635,5.371806167400881,,,,,,,7229.5,-25.0,0.0033416676588482463,1.2984641028693895,,,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,741.0,1.0,-0.000798934753661773,0.593212605415002,0.8720080120180249,0.0,0.0,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79295.0,-1360.0,319.0,0.3542319749216301,0.64576802507837,5.830721003134796,74.71112446180034,74.71112446180034,80.0,0.9694602983879043,0.828477020126164,0.4380694903374387,80.0,5700.0,17400.0,17400.0,78298.0,-1360.0,337.0,0.33827893175074186,5.032640949554896,74.77150295384,0.8354861319715631,0.4329628517072194,5700.0,17400.0,17400.0,997.0,-18.0,0.015953043170888248,0.7980800535799002,-0.060378492039660614,-0.007009111845399096,0.005106638630219318,0.0,0.0
model_G4,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,102648.0,-1414.0,1070.0,0.5261682242990654,0.4738317757009346,6.013084112149532,,,,,,,,,,,100910.0,-1432.0,1087.0,0.5188592456301748,5.3532658693652255,,,,,,,1738.0,-17.0,0.007308978668890576,0.6598182427843069,,,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,427.0,-11.0,0.006104186641099352,0.5557313305635452,2.022135416666668,0.002904647435897436,0.00891426282051282,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,78897.0,-1440.0,353.0,0.3342776203966006,0.6657223796033994,5.881019830028329,73.53275896613906,73.53275896613906,80.0,0.9609296734121419,0.741634942897215,0.4063313965137247,80.0,1900.0,5100.0,9900.0,77992.0,-1440.0,372.0,0.31989247311827956,5.188172043010753,73.33891003806852,0.7230014025245441,0.379783610498898,2700.0,9900.0,12600.0,905.0,-19.0,0.01438514727832102,0.692847787017576,0.19384892807053689,0.018633540372670843,0.026547786014826658,-4800.0,-2700.0
model_G4,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102282.0,-2004.0,1098.0,0.5154826958105647,0.48451730418943534,5.969945355191257,,,,,,,,,,,100950.0,-1981.0,1128.0,0.5044326241134752,5.36790780141844,,,,,,,1332.0,-30.0,0.011050071697089492,0.6020375537728171,,,,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,847.0,-2.0,0.0015760358125994633,0.6109900354432156,1.0571256764882762,0.0,0.0,,
model_G4,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79773.5,-1680.0,366.0,0.33879781420765026,0.6612021857923497,5.784153005464481,73.0254407051282,73.0254407051282,80.0,0.9460136217948718,0.7585136217948718,0.3233173076923077,75.0,5100.0,23100.0,38400.0,78858.0,-1680.0,379.0,0.33773087071240104,5.065963060686016,73.05629006410257,0.7526041666666666,0.3053886217948718,5100.0,23100.0,42000.0,915.5,-13.0,0.0010669434952492174,0.718189944778465,-0.030849358974364804,0.005909455128205177,0.017928685897435903,0.0,-3600.0
model_G4,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,102965.5,-1686.0,1119.0,0.5111706881143878,0.48882931188561213,6.029490616621984,,,,,,,,,,,101203.0,-1689.0,1134.0,0.5079365079365079,5.380070546737214,,,,,,,1762.5,-15.0,0.0032341801778799084,0.6494200698847701,,,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,1443.0,-5.0,0.0026845637583893245,1.0905861297539143,0.4511767651477214,0.0,0.0,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79448.0,-1360.0,312.0,0.358974358974359,0.6410256410256411,6.128205128205129,74.58085511164514,74.5856613597677,80.0,0.9688595173725844,0.7944327625913687,0.4591969560428557,80.0,5700.0,12600.0,17400.0,78298.0,-1360.0,337.0,0.33827893175074186,5.032640949554896,74.77150295384,0.8354861319715631,0.4329628517072194,5700.0,17400.0,17400.0,1150.0,-25.0,0.020695427223617113,1.0955641786502328,-0.1858415940723006,-0.04105336938019433,0.026234104335636332,-4800.0,0.0
model_G4,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,103503.0,-1448.0,1057.0,0.5307473982970672,0.4692526017029328,6.452223273415326,,,,,,,,,,,100910.0,-1432.0,1087.0,0.5188592456301748,5.3532658693652255,,,,,,,2593.0,-30.0,0.01188815266689236,1.0989574040501005,,,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,818.0,-16.0,0.008815958815958869,1.0125697125697126,3.4281850961538467,0.011418269230769235,0.01001602564102564,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79425.0,-1440.0,349.0,0.32951289398280803,0.670487106017192,6.361031518624642,73.4217591664997,73.4217591664997,80.0,0.9481065918653576,0.754357844119415,0.4032258064516129,80.0,2700.0,5700.0,9900.0,77992.0,-1440.0,372.0,0.31989247311827956,5.188172043010753,73.33891003806852,0.7230014025245441,0.379783610498898,2700.0,9900.0,12600.0,1433.0,-23.0,0.009620420864528467,1.1728594756138886,0.08284912843117809,0.03135644159487083,0.02344219595271485,-4200.0,-2700.0
model_G4,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103201.0,-1935.0,1089.0,0.5160697887970616,0.4839302112029385,6.434343434343434,,,,,,,,,,,100950.0,-1981.0,1128.0,0.5044326241134752,5.36790780141844,,,,,,,2251.0,-39.0,0.011637164683586332,1.0664356329249944,,,,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,1568.0,2.0,-0.0015677080143823297,1.1042595816529168,3.924133092804169,0.0,0.0,,
model_G4,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79813.0,-1680.0,354.0,0.3361581920903955,0.6638418079096046,6.2259887005649714,72.88912259615384,72.88912259615384,80.0,0.9310897435897436,0.7292668269230769,0.3483573717948718,74.0,2700.0,23100.0,38400.0,78858.0,-1680.0,379.0,0.33773087071240104,5.065963060686016,73.05629006410257,0.7526041666666666,0.3053886217948718,5100.0,23100.0,42000.0,955.0,-25.0,-0.0015726786220055522,1.1600256398789552,-0.1671674679487296,-0.023337339743589758,0.04296875,0.0,-3600.0
model_G4,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,103726.0,-1684.0,1111.0,0.5103510351035103,0.4896489648964896,6.5094509450945095,,,,,,,,,,,101203.0,-1689.0,1134.0,0.5079365079365079,5.380070546737214,,,,,,,2523.0,-23.0,0.0024145271670024115,1.1293803983572959,,,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,5331.0,5.0,-0.003973509933774766,1.270878587196468,-0.04436654982473698,0.0,0.0,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79775.0,-1360.0,311.0,0.36012861736334406,0.639871382636656,6.045016077170418,74.96605587263443,74.96605587263443,80.0,0.9740662861720236,0.850305397016121,0.47021127465705415,80.0,5300.0,12600.0,17400.0,78298.0,-1360.0,337.0,0.33827893175074186,5.032640949554896,74.77150295384,0.8354861319715631,0.4329628517072194,5700.0,17400.0,17400.0,1477.0,-26.0,0.0218496856126022,1.0123751276155222,0.19455291879442882,0.014819265044557883,0.03724842294983477,-4800.0,0.0
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,107718.0,-1449.0,1066.0,0.5272045028142589,0.4727954971857411,6.557223264540338,,,,,,,,,,,100910.0,-1432.0,1087.0,0.5188592456301748,5.3532658693652255,,,,,,,6808.0,-21.0,0.008345257184084076,1.2039573951751121,,,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,4729.0,-3.0,0.001043445266552867,1.2156295453108203,1.98016826923077,0.001903044871794872,0.005709134615384614,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79902.0,-1440.0,355.0,0.3267605633802817,0.6732394366197183,6.219718309859155,73.67170907633741,73.67170907633741,80.0,0.9652374273692647,0.7449408936084952,0.3972149869765578,80.0,1900.0,5100.0,9900.0,77992.0,-1440.0,372.0,0.31989247311827956,5.188172043010753,73.33891003806852,0.7230014025245441,0.379783610498898,2700.0,9900.0,12600.0,1910.0,-17.0,0.006868090262002136,1.0315462668484017,0.3327990382688881,0.0219394910839511,0.0174313764776598,-4800.0,-2700.0
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107589.0,-1974.0,1108.0,0.509927797833935,0.490072202166065,6.527075812274369,,,,,,,,,,,100950.0,-1981.0,1128.0,0.5044326241134752,5.36790780141844,,,,,,,6639.0,-20.0,0.005495173720459823,1.1591680108559288,,,,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,5278.0,-1.0,0.0007869727897130696,1.3362569606689263,1.5399879735417947,0.0,0.0,,
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80789.5,-1680.0,361.0,0.33518005540166207,0.6648199445983379,6.130193905817174,73.22115384615384,73.22115384615384,80.0,0.9460136217948718,0.7735376602564102,0.351161858974359,75.0,5100.0,17400.0,23100.0,78858.0,-1680.0,379.0,0.33773087071240104,5.065963060686016,73.05629006410257,0.7526041666666666,0.3053886217948718,5100.0,23100.0,42000.0,1931.5,-18.0,-0.002550815310738974,1.0642308451311582,0.1648637820512704,0.020933493589743613,0.04577323717948717,-5700.0,-18900.0
model_G4,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108412.5,-1686.0,1115.0,0.5103139013452915,0.4896860986547085,6.633183856502242,,,,,,,,,,,101203.0,-1689.0,1134.0,0.5079365079365079,5.380070546737214,,,,,,,7209.5,-19.0,0.0023773934087836235,1.2531133097650287,,,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,741.0,1.0,-0.000798934753661773,0.593212605415002,0.8720080120180249,0.0,0.0,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79041.5,-1360.0,335.0,0.3402985074626866,0.6597014925373135,5.943283582089553,74.05276859917893,74.05276859917893,80.0,0.949634524882347,0.8060478622208872,0.4263542605387003,77.0,5700.0,17400.0,23100.0,77963.0,-1360.0,359.0,0.3286908077994429,5.091922005571031,73.88084509862821,0.7762090717933313,0.407129268048463,5700.0,17400.0,23100.0,1078.5,-24.0,0.011607699663243709,0.8513615765185216,0.1719235005507187,0.029838790427555884,0.01922499249023729,0.0,0.0
